district_clean,state_clean,year,month,outbreak_add,outbreak_cholera
JHABUA,MADHYA PRADESH,2015,7,1,0
JHABUA,MADHYA PRADESH,2016,6,1,0
KATNI,MADHYA PRADESH,2011,9,1,0
KATNI,MADHYA PRADESH,2012,7,1,0
KATNI,MADHYA PRADESH,2012,8,1,0
KATNI,MADHYA PRADESH,2014,5,1,0
KATNI,MADHYA PRADESH,2015,7,1,0
KATNI,MADHYA PRADESH,2016,8,1,0
KATNI,MADHYA PRADESH,2017,3,1,0
KHANDWA,MADHYA PRADESH,2009,7,1,0
KHANDWA,MADHYA PRADESH,2010,8,1,0
KHANDWA,MADHYA PRADESH,2012,5,1,0
KHANDWA,MADHYA PRADESH,2012,6,1,0
KHANDWA,MADHYA PRADESH,2012,7,1,0
KHANDWA,MADHYA PRADESH,2015,4,1,0
KHANDWA,MADHYA PRADESH,2016,8,0,1
KHANDWA,MADHYA PRADESH,2017,7,1,0
KHANDWA,MADHYA PRADESH,2017,8,0,1
KHARGONE,MADHYA PRADESH,2009,8,1,0
KHARGONE,MADHYA PRADESH,2010,11,1,0
KHARGONE,MADHYA PRADESH,2012,3,1,0
KHARGONE,MADHYA PRADESH,2012,5,1,0
KHARGONE,MADHYA PRADESH,2013,8,1,0
KHARGONE,MADHYA PRADESH,2014,7,1,0
KHARGONE,MADHYA PRADESH,2015,5,1,0
KHARGONE,MADHYA PRADESH,2015,6,1,1
KHARGONE,MADHYA PRADESH,2015,7,1,0
KHARGONE,MADHYA PRADESH,2015,8,1,0
KHARGONE,MADHYA PRADESH,2015,10,1,0
KHARGONE,MADHYA PRADESH,2016,6,1,0
KHARGONE,MADHYA PRADESH,2016,7,1,0
KHARGONE,MADHYA PRADESH,2016,10,1,0
KHARGONE,MADHYA PRADESH,2017,3,1,0
KHARGONE,MADHYA PRADESH,2017,5,1,0
KHARGONE,MADHYA PRADESH,2017,6,1,0
KHARGONE,MADHYA PRADESH,2018,4,1,0
KHARGONE,MADHYA PRADESH,2018,6,1,0
KHARGONE,MADHYA PRADESH,2018,7,1,0
KHARGONE,MADHYA PRADESH,2018,8,1,0
KHARGONE,MADHYA PRADESH,2019,5,1,0
KHARGONE,MADHYA PRADESH,2021,6,1,0
KHARGONE,MADHYA PRADESH,2021,7,1,0
MANDLA,MADHYA PRADESH,2009,7,1,0
MANDLA,MADHYA PRADESH,2012,8,1,0
MANDLA,MADHYA PRADESH,2016,7,0,1
MANDLA,MADHYA PRADESH,2018,6,1,0
MANDLA,MADHYA PRADESH,2018,7,1,0
MANDSAUR,MADHYA PRADESH,2009,6,1,0
MANDSAUR,MADHYA PRADESH,2013,3,1,0
MANDSAUR,MADHYA PRADESH,2014,12,1,0
MANDSAUR,MADHYA PRADESH,2015,4,1,0
MANDSAUR,MADHYA PRADESH,2015,11,1,0
MANDSAUR,MADHYA PRADESH,2016,5,1,0
MANDSAUR,MADHYA PRADESH,2017,11,1,0
MANDSAUR,MADHYA PRADESH,2022,5,1,0
MORENA,MADHYA PRADESH,2009,7,1,0
MORENA,MADHYA PRADESH,2009,8,1,0
MORENA,MADHYA PRADESH,2010,8,1,0
MORENA,MADHYA PRADESH,2011,2,1,0
MORENA,MADHYA PRADESH,2013,7,1,0
MORENA,MADHYA PRADESH,2013,8,1,0
MORENA,MADHYA PRADESH,2016,5,1,0
MORENA,MADHYA PRADESH,2018,8,0,1
MORENA,MADHYA PRADESH,2019,10,1,0
MORENA,MADHYA PRADESH,2022,5,1,0
MORENA,MADHYA PRADESH,2022,6,1,0
NARSINGHPUR,MADHYA PRADESH,2010,7,1,0
NARSINGHPUR,MADHYA PRADESH,2011,7,1,0
NARSINGHPUR,MADHYA PRADESH,2013,7,1,0
NARSINGHPUR,MADHYA PRADESH,2016,7,1,0
NARSINGHPUR,MADHYA PRADESH,2017,7,1,0
NARSINGHPUR,MADHYA PRADESH,2018,8,1,0
NARSINGHPUR,MADHYA PRADESH,2022,5,1,0
NEEMUCH,MADHYA PRADESH,2012,11,1,0
NEEMUCH,MADHYA PRADESH,2014,7,1,0
NEEMUCH,MADHYA PRADESH,2015,1,1,0
NIMACH,MADHYA PRADESH,2015,6,1,0
NIMACH,MADHYA PRADESH,2019,6,1,0
PANNA,MADHYA PRADESH,2009,8,1,0
PANNA,MADHYA PRADESH,2010,7,1,0
PANNA,MADHYA PRADESH,2010,9,1,0
PANNA,MADHYA PRADESH,2011,9,1,0
PANNA,MADHYA PRADESH,2012,6,1,0
PANNA,MADHYA PRADESH,2013,8,1,0
PANNA,MADHYA PRADESH,2014,6,1,0
PANNA,MADHYA PRADESH,2014,8,1,0
PANNA,MADHYA PRADESH,2015,7,0,1
PANNA,MADHYA PRADESH,2018,6,1,0
PANNA,MADHYA PRADESH,2018,7,1,0
PANNA,MADHYA PRADESH,2018,8,1,0
RAISEN,MADHYA PRADESH,2010,8,1,0
RAISEN,MADHYA PRADESH,2011,9,1,0
RAISEN,MADHYA PRADESH,2013,7,1,0
RAISEN,MADHYA PRADESH,2014,5,1,0
RAISEN,MADHYA PRADESH,2016,7,1,0
RAISEN,MADHYA PRADESH,2016,8,1,0
RAISEN,MADHYA PRADESH,2017,4,1,0
RAISEN,MADHYA PRADESH,2017,10,0,1
RAISEN,MADHYA PRADESH,2018,8,1,0
RAISEN,MADHYA PRADESH,2019,7,1,0
RAISEN,MADHYA PRADESH,2019,11,1,0
RAJGARH,MADHYA PRADESH,2010,8,1,0
RAJGARH,MADHYA PRADESH,2013,7,1,0
RAJGARH,MADHYA PRADESH,2016,6,1,0
RAJGARH,MADHYA PRADESH,2016,7,1,0
RATLAM,MADHYA PRADESH,2015,7,0,1
RATLAM,MADHYA PRADESH,2016,6,1,1
RATLAM,MADHYA PRADESH,2016,7,0,1
RATLAM,MADHYA PRADESH,2016,8,1,1
RATLAM,MADHYA PRADESH,2017,6,1,0
RATLAM,MADHYA PRADESH,2022,5,1,0
REWA,MADHYA PRADESH,2010,9,1,0
REWA,MADHYA PRADESH,2012,8,1,0
REWA,MADHYA PRADESH,2013,8,1,0
REWA,MADHYA PRADESH,2014,8,1,0
REWA,MADHYA PRADESH,2014,10,1,0
REWA,MADHYA PRADESH,2016,8,1,0
REWA,MADHYA PRADESH,2016,10,1,0
REWA,MADHYA PRADESH,2017,4,1,0
REWA,MADHYA PRADESH,2017,5,1,0
REWA,MADHYA PRADESH,2018,11,1,0
REWA,MADHYA PRADESH,2022,6,1,0
SAGAR,MADHYA PRADESH,2009,7,1,0
SAGAR,MADHYA PRADESH,2009,8,1,0
SAGAR,MADHYA PRADESH,2010,7,1,0
SAGAR,MADHYA PRADESH,2011,7,1,0
SAGAR,MADHYA PRADESH,2011,9,1,0
SAGAR,MADHYA PRADESH,2015,7,1,0
SAGAR,MADHYA PRADESH,2016,5,1,0
SATNA,MADHYA PRADESH,2012,7,1,0
SATNA,MADHYA PRADESH,2012,8,1,0
SATNA,MADHYA PRADESH,2014,9,1,0
SATNA,MADHYA PRADESH,2014,10,1,0
SATNA,MADHYA PRADESH,2018,8,1,0
SATNA,MADHYA PRADESH,2019,9,1,0
SEHORE,MADHYA PRADESH,2009,7,1,0
SEHORE,MADHYA PRADESH,2011,8,1,0
SEHORE,MADHYA PRADESH,2012,5,1,0
SEHORE,MADHYA PRADESH,2013,4,1,0
SEHORE,MADHYA PRADESH,2013,6,1,0
SEHORE,MADHYA PRADESH,2014,8,1,0
SEHORE,MADHYA PRADESH,2014,11,1,0
SEHORE,MADHYA PRADESH,2015,7,1,0
SEHORE,MADHYA PRADESH,2015,10,1,0
SEHORE,MADHYA PRADESH,2016,6,1,0
SEHORE,MADHYA PRADESH,2016,7,1,0
SEHORE,MADHYA PRADESH,2017,8,1,0
SEHORE,MADHYA PRADESH,2018,7,1,0
SEHORE,MADHYA PRADESH,2018,8,1,0
SEONI,MADHYA PRADESH,2009,6,1,0
SEONI,MADHYA PRADESH,2009,7,1,0
SEONI,MADHYA PRADESH,2010,7,1,0
SEONI,MADHYA PRADESH,2013,5,1,0
SEONI,MADHYA PRADESH,2013,7,1,0
SEONI,MADHYA PRADESH,2020,11,1,0
SHAHDOL,MADHYA PRADESH,2009,7,1,0
SHAHDOL,MADHYA PRADESH,2010,8,1,0
SHAHDOL,MADHYA PRADESH,2011,11,1,0
SHAHDOL,MADHYA PRADESH,2013,7,1,0
SHAHDOL,MADHYA PRADESH,2013,9,1,0
SHAHDOL,MADHYA PRADESH,2015,5,1,0
SHAHDOL,MADHYA PRADESH,2018,8,1,0
SHAHDOL,MADHYA PRADESH,2018,9,1,0
SHAJAPUR,MADHYA PRADESH,2012,4,1,0
SHAJAPUR,MADHYA PRADESH,2014,1,1,0
SHAJAPUR,MADHYA PRADESH,2015,6,1,0
SHAJAPUR,MADHYA PRADESH,2015,7,1,0
SHAJAPUR,MADHYA PRADESH,2015,8,1,0
SHAJAPUR,MADHYA PRADESH,2016,7,0,1
SHAJAPUR,MADHYA PRADESH,2016,8,1,0
SHEOPUR,MADHYA PRADESH,2018,9,1,0
SHEOPUR,MADHYA PRADESH,2022,6,1,0
SHEOPUR KALAN,MADHYA PRADESH,2016,7,1,0
SHEOPURKALAN,MADHYA PRADESH,2016,8,1,0
SHIVPURI,MADHYA PRADESH,2010,8,1,0
SHIVPURI,MADHYA PRADESH,2011,9,1,0
SHIVPURI,MADHYA PRADESH,2013,7,1,0
SHIVPURI,MADHYA PRADESH,2013,9,1,0
SHIVPURI,MADHYA PRADESH,2014,4,1,0
SHIVPURI,MADHYA PRADESH,2016,7,1,0
SHIVPURI,MADHYA PRADESH,2016,8,1,0
SHIVPURI,MADHYA PRADESH,2018,8,1,0
SIDHI,MADHYA PRADESH,2016,7,1,0
SIDHI,MADHYA PRADESH,2016,8,1,0
SIDHI,MADHYA PRADESH,2016,10,1,0
SIDHI,MADHYA PRADESH,2017,7,1,0
SINGRAULI,MADHYA PRADESH,2016,7,1,0
SINGRAULI,MADHYA PRADESH,2016,8,1,0
SINGRAULI,MADHYA PRADESH,2016,9,1,0
SINGRAULI,MADHYA PRADESH,2018,8,1,0
TIKAMGARH,MADHYA PRADESH,2011,7,1,0
TIKAMGARH,MADHYA PRADESH,2011,8,1,0
TIKAMGARH,MADHYA PRADESH,2013,5,1,0
TIKAMGARH,MADHYA PRADESH,2018,7,1,0
UJJAIN,MADHYA PRADESH,2010,5,1,0
UJJAIN,MADHYA PRADESH,2012,5,1,0
UJJAIN,MADHYA PRADESH,2013,7,1,0
UJJAIN,MADHYA PRADESH,2016,5,1,0
UJJAIN,MADHYA PRADESH,2017,4,1,0
UMARIA,MADHYA PRADESH,2009,7,1,0
UMARIA,MADHYA PRADESH,2009,8,1,0
UMARIA,MADHYA PRADESH,2017,5,1,0
UMARIA,MADHYA PRADESH,2018,8,1,0
VIDISHA,MADHYA PRADESH,2010,8,1,0
VIDISHA,MADHYA PRADESH,2010,9,1,0
VIDISHA,MADHYA PRADESH,2011,7,1,0
VIDISHA,MADHYA PRADESH,2011,8,1,0
VIDISHA,MADHYA PRADESH,2013,8,1,0
VIDISHA,MADHYA PRADESH,2014,7,1,0
VIDISHA,MADHYA PRADESH,2016,6,1,0
AHMEDNAGAR,MAHARASHTRA,2012,6,1,0
AHMEDNAGAR,MAHARASHTRA,2012,10,1,0
AHMEDNAGAR,MAHARASHTRA,2013,9,1,0
AHMEDNAGAR,MAHARASHTRA,2015,5,1,0
AHMEDNAGAR,MAHARASHTRA,2015,11,1,0
AHMEDNAGAR,MAHARASHTRA,2015,12,1,0
AHMEDNAGAR,MAHARASHTRA,2016,1,1,0
AHMEDNAGAR,MAHARASHTRA,2016,3,1,0
AHMEDNAGAR,MAHARASHTRA,2016,4,1,0
AHMEDNAGAR,MAHARASHTRA,2016,5,1,0
AHMEDNAGAR,MAHARASHTRA,2018,7,1,0
AKOLA,MAHARASHTRA,2009,7,1,0
AKOLA,MAHARASHTRA,2009,10,1,0
AKOLA,MAHARASHTRA,2010,4,1,0
AKOLA,MAHARASHTRA,2010,6,1,0
AKOLA,MAHARASHTRA,2010,7,1,0
AKOLA,MAHARASHTRA,2011,8,1,0
AKOLA,MAHARASHTRA,2012,7,0,1
AKOLA,MAHARASHTRA,2016,5,0,1
AKOLA,MAHARASHTRA,2018,4,0,1
AKOLA,MAHARASHTRA,2018,6,1,0
AMRAVATI,MAHARASHTRA,2012,5,1,0
AMRAVATI,MAHARASHTRA,2012,6,1,0
AMRAVATI,MAHARASHTRA,2014,9,1,0
AMRAVATI,MAHARASHTRA,2014,10,1,0
AMRAVATI,MAHARASHTRA,2014,11,1,0
AMRAVATI,MAHARASHTRA,2015,7,1,0
AMRAVATI,MAHARASHTRA,2016,5,0,1
AMRAVATI,MAHARASHTRA,2016,8,1,0
AMRAVATI,MAHARASHTRA,2018,5,1,0
AMRAVATI,MAHARASHTRA,2018,6,1,1
AMRAVATI,MAHARASHTRA,2018,7,1,0
AMRAVATI,MAHARASHTRA,2018,10,1,0
AMRAVATI,MAHARASHTRA,2018,11,1,0
AMRAVATI,MAHARASHTRA,2019,7,1,0
AMRAVATI,MAHARASHTRA,2020,2,1,0
AMRAVATI,MAHARASHTRA,2020,8,1,0
AMRAVATI,MAHARASHTRA,2020,12,1,0
AURANGABAD,MAHARASHTRA,2014,6,1,0
AURANGABAD,MAHARASHTRA,2014,7,1,0
AURANGABAD,MAHARASHTRA,2015,1,1,0
AURANGABAD,MAHARASHTRA,2015,6,1,0
AURANGABAD,MAHARASHTRA,2016,3,1,0
AURANGABAD,MAHARASHTRA,2016,5,1,0
AURANGABAD,MAHARASHTRA,2016,7,1,1
AURANGABAD,MAHARASHTRA,2017,6,1,0
AURANGABAD,MAHARASHTRA,2017,11,0,1
BEED,MAHARASHTRA,2010,1,1,0
BEED,MAHARASHTRA,2010,4,1,0
BEED,MAHARASHTRA,2010,7,1,0
BEED,MAHARASHTRA,2012,3,1,0
BEED,MAHARASHTRA,2014,7,1,0
BEED,MAHARASHTRA,2014,12,1,0
BEED,MAHARASHTRA,2015,7,1,0
BEED,MAHARASHTRA,2015,9,1,0
BEED,MAHARASHTRA,2016,6,1,0
BHANDARA,MAHARASHTRA,2012,7,1,0
BHANDARA,MAHARASHTRA,2012,8,1,0
BHANDARA,MAHARASHTRA,2012,10,1,0
BHANDARA,MAHARASHTRA,2013,11,1,0
BHANDARA,MAHARASHTRA,2015,4,1,0
BHANDARA,MAHARASHTRA,2015,6,1,0
BHANDARA,MAHARASHTRA,2015,9,1,0
BHANDARA,MAHARASHTRA,2016,1,1,0
BHANDARA,MAHARASHTRA,2016,2,1,0
BHANDARA,MAHARASHTRA,2016,7,1,0
BHANDARA,MAHARASHTRA,2019,11,1,0
BHANDARA,MAHARASHTRA,2021,6,1,0
BULDHANA,MAHARASHTRA,2012,8,1,0
BULDHANA,MAHARASHTRA,2019,5,1,0
CHANDRAPUR,MAHARASHTRA,2015,4,1,0
CHANDRAPUR,MAHARASHTRA,2015,5,1,0
CHANDRAPUR,MAHARASHTRA,2015,6,1,0
CHANDRAPUR,MAHARASHTRA,2015,9,1,0
CHANDRAPUR,MAHARASHTRA,2016,7,1,0
CHANDRAPUR,MAHARASHTRA,2017,5,1,0
CHANDRAPUR,MAHARASHTRA,2018,7,1,0
CHANDRAPUR,MAHARASHTRA,2019,6,1,0
CHANDRAPUR,MAHARASHTRA,2019,8,1,0
DHULE,MAHARASHTRA,2009,12,1,0
DHULE,MAHARASHTRA,2010,9,1,0
DHULE,MAHARASHTRA,2012,3,1,0
DHULE,MAHARASHTRA,2012,5,0,1
DHULE,MAHARASHTRA,2012,7,1,0
DHULE,MAHARASHTRA,2013,3,1,0
DHULE,MAHARASHTRA,2013,7,1,1
DHULE,MAHARASHTRA,2013,8,0,1
DHULE,MAHARASHTRA,2014,7,1,0
DHULE,MAHARASHTRA,2014,8,1,0
DHULE,MAHARASHTRA,2015,6,1,0
DHULE,MAHARASHTRA,2015,7,1,0
DHULE,MAHARASHTRA,2016,5,1,0
DHULE,MAHARASHTRA,2016,10,1,0
DHULE,MAHARASHTRA,2016,12,1,0
GADCHIROLI,MAHARASHTRA,2012,7,1,0
GADCHIROLI,MAHARASHTRA,2012,8,1,0
GADCHIROLI,MAHARASHTRA,2012,10,1,0
GADCHIROLI,MAHARASHTRA,2013,9,1,0
GADCHIROLI,MAHARASHTRA,2015,6,1,0
GADCHIROLI,MAHARASHTRA,2015,8,1,0
GADCHIROLI,MAHARASHTRA,2016,6,1,0
GADCHIROLI,MAHARASHTRA,2018,9,1,0
GADCHIROLI,MAHARASHTRA,2019,6,1,0
GADCHIROLI,MAHARASHTRA,2019,7,1,0
GONDIA,MAHARASHTRA,2012,8,1,0
GONDIA,MAHARASHTRA,2013,8,1,0
GONDIA,MAHARASHTRA,2013,9,0,1
GONDIA,MAHARASHTRA,2013,10,1,0
GONDIA,MAHARASHTRA,2015,5,1,0
GONDIA,MAHARASHTRA,2015,7,1,0
HINGOLI,MAHARASHTRA,2010,6,1,0
JALGAON,MAHARASHTRA,2010,4,1,0
JALGAON,MAHARASHTRA,2012,4,1,0
JALGAON,MAHARASHTRA,2012,6,1,0
JALGAON,MAHARASHTRA,2012,12,1,0
JALGAON,MAHARASHTRA,2013,5,1,0
JALGAON,MAHARASHTRA,2013,7,0,1
JALGAON,MAHARASHTRA,2013,9,0,1
JALGAON,MAHARASHTRA,2014,10,1,0
JALGAON,MAHARASHTRA,2015,6,1,0
JALGAON,MAHARASHTRA,2015,7,1,0
JALGAON,MAHARASHTRA,2015,9,1,0
JALGAON,MAHARASHTRA,2016,4,1,0
JALGAON,MAHARASHTRA,2016,6,0,1
JALGAON,MAHARASHTRA,2016,7,1,0
JALGAON,MAHARASHTRA,2016,8,0,1
JALGAON,MAHARASHTRA,2017,5,1,0
JALGAON,MAHARASHTRA,2017,9,1,0
JALGAON,MAHARASHTRA,2018,9,0,1
JALGAON,MAHARASHTRA,2020,2,1,0
JALGAON,MAHARASHTRA,2020,6,1,0
JALNA,MAHARASHTRA,2010,6,1,0
JALNA,MAHARASHTRA,2010,7,1,0
JALNA,MAHARASHTRA,2011,7,1,0
JALNA,MAHARASHTRA,2012,6,1,0
JALNA,MAHARASHTRA,2012,8,1,0
JALNA,MAHARASHTRA,2013,6,1,0
JALNA,MAHARASHTRA,2013,7,1,0
JALNA,MAHARASHTRA,2015,7,1,0
JALNA,MAHARASHTRA,2016,5,1,0
JALNA,MAHARASHTRA,2016,6,1,0
JALNA,MAHARASHTRA,2018,6,1,0
KOLHAPUR,MAHARASHTRA,2009,12,1,0
KOLHAPUR,MAHARASHTRA,2010,11,1,0
KOLHAPUR,MAHARASHTRA,2011,4,1,0
KOLHAPUR,MAHARASHTRA,2012,6,1,0
KOLHAPUR,MAHARASHTRA,2012,7,1,0
KOLHAPUR,MAHARASHTRA,2013,10,0,1
KOLHAPUR,MAHARASHTRA,2014,5,1,0
KOLHAPUR,MAHARASHTRA,2015,1,1,0
KOLHAPUR,MAHARASHTRA,2016,8,0,1
KOLHAPUR,MAHARASHTRA,2016,10,1,0
KOLHAPUR,MAHARASHTRA,2017,6,1,0
KOLHAPUR,MAHARASHTRA,2017,7,1,0
KOLHAPUR,MAHARASHTRA,2017,9,1,0
KOLHAPUR,MAHARASHTRA,2018,6,1,0
KOLHAPUR,MAHARASHTRA,2018,11,1,0
KOLHAPUR,MAHARASHTRA,2019,11,1,0
KOLHAPUR,MAHARASHTRA,2020,2,1,0
KOLHAPUR,MAHARASHTRA,2020,4,1,0
KOLHAPUR,MAHARASHTRA,2020,6,1,1
KOLHAPUR,MAHARASHTRA,2020,12,1,0
KOLHAPUR,MAHARASHTRA,2021,8,1,0
KOLHAPUR,MAHARASHTRA,2021,10,1,0
KOLHAPUR,MAHARASHTRA,2021,11,0,1
KOLHAPUR,MAHARASHTRA,2021,12,1,0
LATUR,MAHARASHTRA,2011,6,1,0
LATUR,MAHARASHTRA,2012,7,1,0
LATUR,MAHARASHTRA,2017,7,1,0
LATUR,MAHARASHTRA,2017,9,1,0
LATUR,MAHARASHTRA,2017,12,1,0
LATUR,MAHARASHTRA,2018,4,1,0
LATUR,MAHARASHTRA,2022,6,1,0
NAGPUR,MAHARASHTRA,2010,2,1,0
NAGPUR,MAHARASHTRA,2010,3,1,0
NAGPUR,MAHARASHTRA,2012,8,1,1
NAGPUR,MAHARASHTRA,2014,1,1,0
NAGPUR,MAHARASHTRA,2014,6,1,0
NAGPUR,MAHARASHTRA,2015,5,1,0
NAGPUR,MAHARASHTRA,2015,6,1,1
NAGPUR,MAHARASHTRA,2015,8,1,0
NAGPUR,MAHARASHTRA,2016,3,1,0
NAGPUR,MAHARASHTRA,2016,5,1,0
NAGPUR,MAHARASHTRA,2016,6,1,0
NAGPUR,MAHARASHTRA,2016,7,0,1
NAGPUR,MAHARASHTRA,2017,6,1,0
NAGPUR,MAHARASHTRA,2017,11,1,0
NAGPUR,MAHARASHTRA,2018,7,1,0
NAGPUR,MAHARASHTRA,2018,8,1,0
NAGPUR,MAHARASHTRA,2018,11,1,0
NAGPUR,MAHARASHTRA,2019,8,1,0
NAGPUR,MAHARASHTRA,2022,6,1,0
NANDED,MAHARASHTRA,2010,3,1,0
NANDED,MAHARASHTRA,2010,5,1,0
NANDED,MAHARASHTRA,2011,8,1,0
NANDED,MAHARASHTRA,2012,2,1,0
NANDED,MAHARASHTRA,2012,7,1,0
NANDED,MAHARASHTRA,2012,8,1,0
NANDED,MAHARASHTRA,2013,5,1,0
NANDED,MAHARASHTRA,2013,11,1,0
NANDED,MAHARASHTRA,2015,6,1,0
NANDED,MAHARASHTRA,2015,9,1,0
NANDED,MAHARASHTRA,2016,1,1,0
NANDED,MAHARASHTRA,2018,4,1,0
NANDED,MAHARASHTRA,2018,5,1,0
NANDED,MAHARASHTRA,2018,6,1,0
NANDURBAR,MAHARASHTRA,2012,7,1,0
NANDURBAR,MAHARASHTRA,2012,8,0,1
NANDURBAR,MAHARASHTRA,2013,2,1,0
NANDURBAR,MAHARASHTRA,2013,5,1,0
NANDURBAR,MAHARASHTRA,2013,10,1,0
NANDURBAR,MAHARASHTRA,2014,8,1,0
NANDURBAR,MAHARASHTRA,2016,10,1,0
NANDURBAR,MAHARASHTRA,2018,10,0,1
NANDURBAR,MAHARASHTRA,2021,6,1,0
NASHIK,MAHARASHTRA,2010,5,1,0
NASHIK,MAHARASHTRA,2010,6,1,0
NASHIK,MAHARASHTRA,2010,10,1,0
NASHIK,MAHARASHTRA,2011,5,1,0
NASHIK,MAHARASHTRA,2011,6,1,0
NASHIK,MAHARASHTRA,2011,9,1,0
NASHIK,MAHARASHTRA,2011,10,1,0
NASHIK,MAHARASHTRA,2012,3,1,0
NASHIK,MAHARASHTRA,2012,6,1,0
NASHIK,MAHARASHTRA,2012,9,1,0
NASHIK,MAHARASHTRA,2012,10,1,0
NASHIK,MAHARASHTRA,2013,7,1,0
NASHIK,MAHARASHTRA,2014,9,1,0
NASHIK,MAHARASHTRA,2015,7,1,0
NASHIK,MAHARASHTRA,2016,5,1,0
NASHIK,MAHARASHTRA,2016,6,1,0
NASHIK,MAHARASHTRA,2016,7,1,0
NASHIK,MAHARASHTRA,2016,9,0,1
NASHIK,MAHARASHTRA,2017,9,1,0
NASHIK,MAHARASHTRA,2017,11,1,0
NASHIK,MAHARASHTRA,2018,5,0,1
NASHIK,MAHARASHTRA,2018,7,1,0
NASHIK,MAHARASHTRA,2019,10,0,1
OSMANABAD,MAHARASHTRA,2009,12,1,0
OSMANABAD,MAHARASHTRA,2011,10,1,0
OSMANABAD,MAHARASHTRA,2012,11,1,0
OSMANABAD,MAHARASHTRA,2012,12,1,0
OSMANABAD,MAHARASHTRA,2013,8,1,0
OSMANABAD,MAHARASHTRA,2014,7,1,0
OSMANABAD,MAHARASHTRA,2016,6,1,0
OSMANABAD,MAHARASHTRA,2016,10,1,0
OSMANABAD,MAHARASHTRA,2017,6,1,0
OSMANABAD,MAHARASHTRA,2017,7,0,1
PALGHAR,MAHARASHTRA,2018,5,1,0
PALGHAR,MAHARASHTRA,2019,7,1,0
PARBHANI,MAHARASHTRA,2010,7,1,0
PARBHANI,MAHARASHTRA,2010,8,1,0
PARBHANI,MAHARASHTRA,2012,7,0,1
PARBHANI,MAHARASHTRA,2012,8,1,0
PARBHANI,MAHARASHTRA,2013,7,1,0
PARBHANI,MAHARASHTRA,2014,3,1,0
PARBHANI,MAHARASHTRA,2014,11,1,0
PARBHANI,MAHARASHTRA,2015,4,1,0
PARBHANI,MAHARASHTRA,2016,5,1,0
PARBHANI,MAHARASHTRA,2018,6,1,0
PARBHANI,MAHARASHTRA,2020,10,1,0
PUNE,MAHARASHTRA,2010,3,1,0
PUNE,MAHARASHTRA,2011,5,1,0
PUNE,MAHARASHTRA,2011,6,1,0
PUNE,MAHARASHTRA,2011,7,0,1
PUNE,MAHARASHTRA,2011,8,0,1
PUNE,MAHARASHTRA,2013,3,1,0
PUNE,MAHARASHTRA,2013,9,0,1
PUNE,MAHARASHTRA,2013,10,1,0
PUNE,MAHARASHTRA,2014,8,1,0
PUNE,MAHARASHTRA,2015,2,1,0
PUNE,MAHARASHTRA,2015,3,1,0
PUNE,MAHARASHTRA,2015,5,1,0
PUNE,MAHARASHTRA,2015,6,1,0
PUNE,MAHARASHTRA,2015,7,1,0
PUNE,MAHARASHTRA,2015,9,1,0
PUNE,MAHARASHTRA,2015,10,1,0
PUNE,MAHARASHTRA,2016,5,1,0
PUNE,MAHARASHTRA,2019,9,1,0
PUNE,MAHARASHTRA,2022,5,1,0
RAIGAD,MAHARASHTRA,2010,7,1,0
RAIGAD,MAHARASHTRA,2010,10,1,0
RAIGAD,MAHARASHTRA,2011,7,1,1
RAIGAD,MAHARASHTRA,2011,8,1,0
RAIGAD,MAHARASHTRA,2011,10,1,0
RAIGAD,MAHARASHTRA,2011,12,1,0
RAIGAD,MAHARASHTRA,2012,2,1,0
RAIGAD,MAHARASHTRA,2012,7,1,0
RAIGAD,MAHARASHTRA,2013,1,1,0
RAIGAD,MAHARASHTRA,2013,9,1,0
RAIGAD,MAHARASHTRA,2014,12,1,0
RAIGAD,MAHARASHTRA,2015,3,0,1
RAIGAD,MAHARASHTRA,2016,10,1,0
RAIGAD,MAHARASHTRA,2016,11,1,0
RAIGAD,MAHARASHTRA,2018,7,1,0
RAIGAD,MAHARASHTRA,2019,6,1,0
RAIGAD,MAHARASHTRA,2019,9,1,0
RATNAGIRI,MAHARASHTRA,2009,12,0,1
RATNAGIRI,MAHARASHTRA,2010,2,1,0
RATNAGIRI,MAHARASHTRA,2010,4,1,0
RATNAGIRI,MAHARASHTRA,2010,7,1,0
RATNAGIRI,MAHARASHTRA,2010,9,1,0
RATNAGIRI,MAHARASHTRA,2011,6,1,0
RATNAGIRI,MAHARASHTRA,2012,9,1,0
RATNAGIRI,MAHARASHTRA,2012,10,1,0
RATNAGIRI,MAHARASHTRA,2013,1,1,0
RATNAGIRI,MAHARASHTRA,2016,2,1,0
RATNAGIRI,MAHARASHTRA,2016,11,1,0
RATNAGIRI,MAHARASHTRA,2017,7,0,1
RATNAGIRI,MAHARASHTRA,2019,3,1,0
RATNAGIRI,MAHARASHTRA,2019,6,1,0
RATNAGIRI,MAHARASHTRA,2020,11,0,1
SANGLI,MAHARASHTRA,2009,12,1,0
SANGLI,MAHARASHTRA,2012,5,1,0
SANGLI,MAHARASHTRA,2013,4,1,0
SANGLI,MAHARASHTRA,2013,5,0,1
SANGLI,MAHARASHTRA,2013,6,0,1
SANGLI,MAHARASHTRA,2013,12,0,1
SANGLI,MAHARASHTRA,2014,8,1,0
SANGLI,MAHARASHTRA,2014,11,1,1
SANGLI,MAHARASHTRA,2015,1,1,0
SANGLI,MAHARASHTRA,2015,3,1,0
SANGLI,MAHARASHTRA,2015,5,1,0
